MBD_Temp_ID,Latitude,Longitude
TEMP009904,50.9306459,-0.6082475
TEMP009905,50.8474062,-0.7215262
TEMP009906,50.8244798,-0.3927372
TEMP009907,50.9444383,-0.419934
TEMP009908,50.7799844,-0.8993251
TEMP009909,50.8151111,-0.9083953
TEMP009910,50.9893493,-0.6292907
TEMP009911,50.8358484,-0.5769932
TEMP009912,50.8901892,-0.2724744
TEMP009913,50.9645612,-0.8308159
TEMP009914,50.9958265,-0.81008
TEMP009915,50.952809,-0.8919715
TEMP009916,51.0396529,-0.7168315
TEMP009917,50.8435614,-0.6207827
TEMP009918,50.8894987,-0.8796154
TEMP009919,50.9982221,-0.2505665
TEMP009920,51.043051,-0.7987736
TEMP009921,50.9407076,-0.4100968
TEMP009922,51.0900086,-0.3464344
TEMP009923,50.8550915,-0.5337757
TEMP009924,50.9070396,-0.7849373
TEMP009925,50.9047319,-0.4099003
TEMP009926,50.8219012,-0.5448411
TEMP009927,51.0058585,-0.876431
TEMP009928,50.8657,-0.5192322
TEMP009929,51.0519708,-0.5382997
TEMP009930,50.8602803,-0.9286322
TEMP009931,50.8392467,-0.6685766
TEMP009932,50.9051119,-0.3089027
TEMP009933,50.9400032,-0.4926759
TEMP009934,50.8986306,-0.3589118
TEMP009935,50.769301,-0.8720405
TEMP009936,50.8341924,-0.7056001
TEMP009937,50.9213559,-0.2498215
TEMP009938,50.9383861,-0.6549866
TEMP009939,50.996192,-0.7587691
TEMP009940,50.8134144,-0.3746758
TEMP009941,50.7471694,-0.8304936
TEMP009942,50.921678,-0.8019362
TEMP009943,50.8409407,-0.285622
TEMP009944,50.8335619,-0.2745652
TEMP009945,50.7792017,-0.7347346
TEMP009946,50.8905905,-0.3129584
TEMP009947,50.8627548,-0.9044135
TEMP009948,50.7940483,-0.6165651
TEMP009949,50.8935669,-0.7872068
TEMP009950,50.8873325,0.0574004
TEMP009951,50.9236344,0.6390129
TEMP009952,50.9569869,0.7337538
TEMP009953,50.797196,0.1521845
TEMP009954,50.958622,-0.4721383
TEMP009955,51.1292045,-0.1726642
TEMP009956,50.9523267,0.2039526
TEMP009957,50.907756,0.6067524
TEMP009958,50.9412536,0.5280054
TEMP009959,50.9341624,-0.3277743
TEMP009960,50.9647529,0.36707
TEMP009961,51.0892966,-0.0570494
TEMP009962,50.9454652,0.0918219
TEMP009963,51.0669859,-0.2828811
TEMP009964,50.840481,0.1227044
TEMP009965,50.9959052,-0.1203952
TEMP009966,50.8942122,-0.021046
TEMP009967,51.0052797,0.3831629
TEMP009968,50.8386077,0.387313
TEMP009969,52.8179987,-1.8842176
TEMP009970,52.9696816,-2.2635105
TEMP009971,52.8480857,-2.3548328
TEMP009972,52.8440426,-1.8015147
TEMP009973,52.6040659,-1.9128459
TEMP009974,52.7350929,-1.7541153
TEMP009975,53.0947636,-1.804332
TEMP009976,52.9780171,-1.8927281
TEMP009977,52.4700656,-2.1515713
TEMP009978,52.8248385,-1.6883049
TEMP009979,53.0393059,-2.2802313
TEMP009980,52.9244984,-2.3539705
TEMP009981,52.6011103,-1.8655002
TEMP009982,53.0549887,-2.3013306
TEMP009983,52.8315,-1.9034775
TEMP009984,52.9500906,-2.1592084
TEMP009985,52.5609286,-1.9291452
TEMP009986,52.7603659,-2.1911132
TEMP009987,52.7979914,-2.0846402
TEMP009988,52.7691608,-2.2874925
TEMP009989,52.5924117,-2.0250464
TEMP009990,53.0992279,-1.8080842
TEMP009991,53.0323364,-2.3652925
TEMP009992,53.1289659,-2.1658481
TEMP009993,53.1265693,-2.1765222
TEMP009994,52.8135431,-1.9361567
TEMP009995,53.0417134,-1.7956231
TEMP009996,52.7071369,-2.2856034
TEMP009997,52.5120612,-2.2843346
TEMP009998,52.5905248,-2.1815608
TEMP009999,53.0940243,-1.9850233
TEMP010000,52.8962295,-1.9107671
TEMP010001,52.7449784,-1.9225383
TEMP010002,52.6749974,-2.1744746
TEMP010003,52.8404292,-2.1736358
TEMP010004,52.7721976,-2.048867
TEMP010005,52.5204952,-1.9984768
TEMP010006,53.027419,-2.1430924
TEMP010007,52.7820252,-2.128939
TEMP010008,52.6182901,-2.1170295
TEMP010009,52.9772221,-2.2518509
TEMP010010,52.6886069,-2.0295518
TEMP010011,52.9825377,-2.0729398
TEMP010012,52.8531132,-1.9910437
TEMP010013,52.9861549,-1.98953
TEMP010014,52.8547249,-2.2093496
TEMP010015,52.9385057,-1.9597825
TEMP010016,53.0688469,-2.0447293
TEMP010017,53.0712508,-2.1969137
TEMP010018,52.660552,-2.2084176
TEMP010019,52.7558112,-2.2251725
TEMP010020,52.6943173,-1.6285684
TEMP010021,52.6336014,-2.1979524
TEMP010022,52.7802787,-1.9302748
TEMP010023,52.6622228,-1.7190375
TEMP010024,52.4590612,-2.2633905
TEMP010025,52.7721367,-2.1378018
TEMP010026,52.6433455,-1.7280184
TEMP010027,52.6579644,-2.1315328
TEMP010028,52.7206126,-1.7082869
TEMP010029,52.9547578,-1.903201
TEMP010030,52.9177081,-2.1739607
TEMP010031,52.7244974,-2.118406
TEMP010032,52.8035576,-2.1631198
TEMP010033,52.9870461,-2.044645
TEMP010034,52.9591895,-2.0297425
TEMP010035,52.8577525,-1.7829273
TEMP010036,52.7464647,-2.1081724
TEMP010037,52.5992685,-1.7164805
TEMP010038,52.7810829,-1.7236828
TEMP010039,52.7568901,-2.1081192
TEMP010040,52.859126,-2.256898
TEMP010041,52.7061664,-1.6847107
TEMP010042,52.6927881,-1.7277115
TEMP010043,53.1290539,-1.9177586
TEMP010044,52.9878283,-1.8271598
TEMP010045,52.8357941,-2.2374625
TEMP010046,52.4788487,-2.2620352
TEMP010047,52.6274597,-2.0590449
TEMP010048,52.7030987,-1.8792193
TEMP010049,52.8546115,-1.7326443
TEMP010050,52.9983049,-2.1616784
TEMP010051,53.0046347,-2.1712893
TEMP010052,52.800018,-2.1156435
TEMP010053,52.9420855,-2.0728713
TEMP010054,52.8522093,-2.0341083
TEMP010055,52.7845189,-2.2535023
TEMP010056,52.8827714,-1.9583462
TEMP010057,52.6634331,-2.0117793
TEMP010058,53.0876652,-1.8730453
TEMP010059,52.7561887,-1.9547306
TEMP010060,52.7712078,-1.8443203
TEMP010061,52.848352,-1.7475314
TEMP010062,52.7415711,-1.8681243
TEMP010063,52.5042937,-1.9321827
TEMP010064,53.025575,-2.1773778
TEMP010065,52.6953788,-1.6847856
TEMP010066,52.6936079,-1.6951554
TEMP010067,52.7810271,-2.2000994
TEMP010068,52.8018735,-2.0044021
TEMP010069,53.1605209,-2.0732417
TEMP010070,52.643605,-2.0739143
TEMP010071,52.513096,-2.203628
TEMP010072,52.8068107,-1.8042864
TEMP010073,52.8590433,-1.6880375
TEMP010074,52.8324056,-2.0860436
TEMP010075,53.1135612,-2.0879674
TEMP010076,52.8707809,-1.7900779
TEMP010077,53.0388647,-2.1424028
TEMP010078,52.7182632,-2.0414052
TEMP010079,53.0534117,-1.8030272
TEMP010080,52.8198473,-2.0340822
TEMP010081,53.0490766,-1.9745971
TEMP010082,53.0037927,-2.2845813
TEMP010083,52.7504986,-1.820689
TEMP010084,53.0212124,-1.9880306
TEMP010085,52.594695,-2.173928
TEMP010086,52.8629688,-1.9108348
TEMP010087,52.5015104,-2.1575755
TEMP010088,52.4456695,-2.2265403
TEMP010089,52.8231113,-2.2819131
TEMP010090,53.1080991,-2.1803171
TEMP010091,52.7136206,-2.190908
TEMP010092,53.1057083,-2.0238561
TEMP010093,52.9196304,-1.9672358
TEMP010094,52.6842988,-1.8286219
TEMP010095,52.7422978,-2.2399152
TEMP010096,52.6623571,-2.0779865
TEMP010097,52.7853845,-1.9208023
TEMP010098,52.7245034,-1.8800204
TEMP010099,52.9905722,-2.1355221
TEMP010100,52.8854465,-1.9167335
TEMP010101,52.8157972,-2.3293457
TEMP010102,52.4986075,-2.2709902
TEMP010103,52.9955528,-2.3411432
TEMP010104,52.9420715,-1.9062095
TEMP010105,52.9417031,-2.3094694
TEMP010106,52.8736155,-1.7964135
TEMP010107,52.7496757,-1.8814336
TEMP010108,53.0120063,-1.7719159
TEMP010109,52.7806433,-2.3631787
TEMP010110,52.8854665,-2.0445384
TEMP010111,52.7334228,-2.1747044
TEMP010112,52.801868,-1.9628713
TEMP010113,52.4869599,-2.2532464
TEMP010114,52.6337206,-2.1048583
TEMP010115,52.6303018,-1.8375507
TEMP010116,53.0120172,-2.2294742
TEMP010117,52.827031,-1.9435575
TEMP010118,52.8077393,-2.3174169
TEMP010119,52.6679278,-1.9866423
TEMP010120,53.0606742,-2.1596126
TEMP010121,52.6218887,-2.2126646
TEMP010122,52.8328933,-2.3235378
TEMP010123,53.0299699,-1.7643658
TEMP010124,52.7422637,-2.2562088
TEMP010125,52.7354096,-2.2887525
TEMP010126,52.5553948,-2.1946425
TEMP010127,52.7092337,-2.105041
TEMP010128,52.6201973,-2.1417543
TEMP010129,52.6014877,-2.2937729
TEMP010130,52.590317,-2.2656518
TEMP010131,52.6318701,-2.1565942
TEMP010132,52.5554518,-2.1562938
TEMP010133,52.5859482,-2.2109781
TEMP010134,52.7128451,-2.0902659
TEMP010135,52.6748062,-1.8651022
TEMP010136,52.7568414,-1.8577066
TEMP010137,52.4733815,-2.1983998
TEMP010138,52.8151583,-2.2165776
TEMP010139,52.9509833,-1.8347485
TEMP010140,52.705631,-2.1124324
TEMP010141,52.8463099,-1.6510321
TEMP010142,52.4845316,-2.0441325
TEMP010143,53.1182726,-2.0731701
TEMP010144,52.6076903,-1.9600807
TEMP010145,53.1501987,-2.1077548
TEMP010146,53.1556323,-2.0997595
TEMP010147,52.8620817,-2.0697643
TEMP010148,52.5199793,-1.9655293
TEMP010149,52.6449271,-2.131803
TEMP010150,52.5420072,-2.1223328
TEMP010151,52.8224163,-2.1765465
TEMP010152,52.5508216,-2.2373916
TEMP010153,52.6571095,-2.0857157
TEMP010154,53.1505381,-1.8324897
TEMP010155,52.6363555,-1.8388861
TEMP010156,52.4944206,-1.9704925
TEMP010157,52.8076466,-2.1186304
TEMP010158,52.9112341,-2.2705896
TEMP010159,52.9042567,-2.1501185
TEMP010160,52.5815158,-2.0924909
TEMP010161,52.6512483,-1.802686
TEMP010162,52.9167296,-2.2215467
TEMP010163,52.6613414,-1.735299
TEMP010164,52.6342814,-1.694094
TEMP010165,52.7958424,-1.6968138
TEMP010166,52.6754188,-1.6184229
TEMP010167,52.9410551,-2.1904233
TEMP010168,52.8027677,-2.0325852
TEMP010169,52.9653067,-2.2024412
TEMP010170,52.5463609,-2.2196716
TEMP010171,53.0587911,-2.2043729
TEMP010172,52.897989,-1.8631974
TEMP010173,52.6574092,-1.854548
TEMP010174,52.5852211,-1.9822402
TEMP010175,52.8484324,-2.2093193
TEMP010176,52.8970652,-2.1500935
TEMP010177,53.1254174,-1.87144
TEMP010178,52.6966039,-2.1464423
TEMP010179,52.5501596,-2.022073
TEMP010180,52.599577,-2.08263
TEMP010181,52.8130232,-2.3560305
TEMP010182,53.094815,-1.8386779
TEMP010183,52.7244502,-2.1628232
TEMP010184,52.9660377,-2.2843326
TEMP010185,52.4416282,-2.2093962
TEMP010186,52.672194,-1.7662898
TEMP010187,52.6585412,-1.6924424
TEMP010188,52.7646216,-2.3052466
TEMP010189,52.5834624,-2.0486832
TEMP010190,52.7802946,-1.9673367
TEMP010191,52.5851756,-2.1253833
TEMP010192,52.6904313,-2.0636163
TEMP010193,52.5365461,-2.1827644
TEMP010194,53.0031387,-1.8434957
TEMP010195,53.0101033,-2.370306
TEMP010196,52.6128962,-2.2199965
TEMP010197,52.7422573,-1.7392543
TEMP010198,52.6508471,-1.9851695
TEMP010199,52.7684303,-1.7909827
TEMP010200,52.5258547,-1.9012143
TEMP010201,52.4611586,-1.9749299
TEMP010202,53.049438,-2.3579784
TEMP010203,52.8999869,-2.4782685
TEMP010204,52.8467602,-2.1187381
TEMP010205,52.5616901,-2.1931952
TEMP010206,53.0922789,-2.0341023
TEMP010207,52.9420946,-2.4079583
TEMP010208,53.049043,-1.8472892
TEMP010209,52.8980543,-1.9613051
TEMP010210,52.674198,-2.0738977
TEMP010211,52.8836569,-2.1292444
TEMP010212,52.8336481,-1.6258995
TEMP010213,52.7001703,-2.1731193
TEMP010214,52.8782829,-2.0133275
TEMP010215,53.1065571,-1.8879269
TEMP010216,52.9231573,-2.1308479
TEMP010217,52.7980152,-2.2490494
TEMP010218,52.7855246,-2.245913
TEMP010219,52.6472124,-2.0975064
TEMP010220,52.6283528,-2.1323941
TEMP010221,52.5777195,-2.1154474
TEMP010222,52.7083011,-2.1376057
TEMP010223,52.7172962,-2.1420855
TEMP010224,53.1936447,-1.9984539
TEMP010225,52.7839513,-2.2713085
TEMP010226,52.9101676,-2.3360098
TEMP010227,52.3862164,-0.1926358
TEMP010228,52.1930918,-0.2048622
TEMP010229,52.3777476,-0.2702853
TEMP010230,52.549184,-0.3304932
TEMP010231,52.1822235,-0.1424152
TEMP010232,52.2768291,-0.3363558
TEMP010233,52.3538784,0.0067697
TEMP010234,52.3209629,-0.2187984
TEMP010235,52.2936126,-0.2521406
TEMP010236,52.3841752,-0.1192471
TEMP010237,52.377234,-0.3149447
TEMP010238,52.4375301,-0.110356
TEMP010239,52.4816008,-0.3197968
TEMP010240,52.3559715,-0.214435
TEMP010241,52.365222,0.0136531
TEMP010242,52.458302,-0.263293
TEMP010243,52.4056317,-0.2888712
TEMP010244,52.3252181,-0.4563275
TEMP010245,52.4760413,-0.3082288
TEMP010246,52.35386,0.02982
TEMP010247,52.1746461,-0.1749041
TEMP010248,52.3320504,-0.2990594
TEMP010249,52.5294125,-0.3961078
TEMP010250,52.4354612,-0.3598439
TEMP010251,52.2237261,-0.2695254
TEMP010252,52.5360249,-0.2292537
TEMP010253,52.3985852,-0.0602287
TEMP010254,52.5585772,-0.234248
TEMP010255,52.4976921,-0.3132909
TEMP010256,52.4766368,-0.2502061
TEMP010257,52.3203039,-0.1747802
TEMP010258,52.2444531,-0.1530081
TEMP010259,52.2783873,-0.2556633
TEMP010260,52.5186317,-0.3316498
TEMP010261,52.2445368,-0.2948212
TEMP010262,52.4026255,-0.330148
TEMP010263,52.3362279,-0.1579784
TEMP010264,52.3239463,-0.1203347
TEMP010265,52.3279599,-0.200331
TEMP010266,52.3190368,-0.0398456
TEMP010267,52.3325409,-0.1236387
TEMP010268,52.3781092,-0.0915695
TEMP010269,52.3667497,-0.4695687
TEMP010270,52.2982551,-0.3897996
TEMP010271,52.3720559,-0.1491429
TEMP010272,52.3635363,-0.3639333
TEMP010273,52.2666239,-0.2970929
TEMP010274,52.3698246,-0.4298022
TEMP010275,52.2390535,-0.2233872
TEMP010276,52.5095206,-0.3231532
TEMP010277,52.4201165,-0.1687008
TEMP010278,52.2876414,-0.2142376
TEMP010279,52.2823117,-0.218861
TEMP010280,52.5547354,-0.278655
TEMP010281,52.550477,-0.2950457
TEMP010282,52.2626772,-0.2284372
TEMP010283,52.2496506,-0.2597075
TEMP010284,52.3816447,-0.0429566
TEMP010285,52.4495306,-0.1017486
TEMP010286,52.4117087,-0.1548528
TEMP010287,52.4027222,-0.1552101
TEMP010288,52.3259613,-0.0776944
TEMP010289,52.2282163,-0.2693421
TEMP010290,52.4379182,-0.2832178
TEMP010291,52.4173199,-0.2741138
TEMP010292,52.3231881,-0.0734085
TEMP010293,52.3822648,-0.0032679
TEMP010294,52.3417059,-0.3456627
TEMP010295,52.5621275,-0.2311548
TEMP010296,52.3014684,-0.0640812
TEMP010297,52.3564066,-0.0123294
TEMP010298,52.4180058,-0.3369198
TEMP010299,52.365014,-0.0654631
TEMP010300,52.3255894,-0.3750139
TEMP010301,52.3660379,-0.2257735
TEMP010302,52.2467329,-0.1851234
TEMP010303,52.3919601,-0.2761729
TEMP010304,52.4268915,-0.1483179
TEMP010305,52.424451,-0.2234361
TEMP010306,52.4016483,-0.0876336
TEMP010307,52.4871384,-0.3298957
TEMP010308,52.5622787,-0.3668799
TEMP010309,52.3819527,-0.3955779
TEMP010310,52.4120742,-0.1210014
TEMP010311,52.5642312,-0.2517264
TEMP010312,52.3565441,-0.314263
TEMP010313,52.5123087,-0.2670473
TEMP010314,52.3103103,-0.4157658
TEMP010315,52.5597397,-0.2720952
TEMP010316,52.2650673,-0.267909
TEMP010317,52.4208049,-0.3441676
TEMP010318,52.1625952,-0.2213774
TEMP010319,52.5656067,-0.3858036
TEMP010320,52.5748894,-0.3927643
TEMP010321,52.3015254,-0.431743
TEMP010322,52.3201179,-0.1058235
TEMP010323,52.3713866,-0.4121193
TEMP010324,52.3709753,-0.4488576
TEMP010325,52.544818,-0.3395066
TEMP010326,51.4814544,-1.6225982
TEMP010327,51.4932936,-1.675794
TEMP010328,51.0420532,-1.7417363
TEMP010329,51.0357232,-1.7218354
TEMP010330,51.5456667,-2.2306768
TEMP010331,51.366021,-1.9037033
TEMP010332,51.3569738,-1.850585
TEMP010333,51.3865931,-1.8131248
TEMP010334,51.015366,-2.0341561
TEMP010335,51.0062283,-2.0447911
TEMP010336,51.0135625,-2.0484098
TEMP010337,51.1735466,-1.783962
TEMP010338,51.1696162,-1.7790019
TEMP010339,51.1716641,-1.7996883
TEMP010340,51.1784282,-1.7820414
TEMP010341,51.1806009,-1.769606
TEMP010342,51.038733,-2.0641253
TEMP010343,51.6510411,-2.1011361
TEMP010344,51.6483836,-1.9406858
TEMP010345,51.3129309,-2.134812
TEMP010346,51.3032985,-2.1646237
TEMP010347,51.3020876,-2.1749445
TEMP010348,51.3696026,-2.2160467
TEMP010349,51.3667803,-2.2010334
TEMP010350,51.3890616,-2.2177801
TEMP010351,51.4289181,-1.8589808
TEMP010352,51.4249458,-1.8640573
TEMP010353,51.4199412,-1.8719515
TEMP010354,51.4136103,-1.8417729
TEMP010355,51.0818858,-1.9199963
TEMP010356,51.0828055,-1.9599686
TEMP010357,51.0783023,-1.9428425
TEMP010358,51.4993554,-1.5994517
TEMP010359,51.377084,-1.6019329
TEMP010360,51.3591594,-1.6236631
TEMP010361,51.3401804,-1.5936629
TEMP010362,51.3816301,-1.6191649
TEMP010363,51.3294488,-1.6109814
TEMP010364,51.3519516,-1.6179709
TEMP010365,51.3556596,-1.653843
TEMP010366,51.3741841,-1.6422845
TEMP010367,51.3940945,-1.5831237
TEMP010368,51.3950635,-1.603238
TEMP010369,51.4109691,-1.6570197
TEMP010370,51.3327273,-1.877936
TEMP010371,51.3206802,-1.861856
TEMP010372,51.0746056,-1.8287019
TEMP010373,51.4603908,-1.8603235
TEMP010374,51.1529055,-1.8962815
TEMP010375,50.9996136,-2.0772724
TEMP010376,50.9973721,-2.0583678
TEMP010377,50.9965389,-2.082412
TEMP010378,51.0980459,-2.1113346
TEMP010379,51.4603028,-2.2000191
TEMP010380,51.0351381,-1.8972419
TEMP010381,51.0306232,-1.9101025
TEMP010382,51.029711,-1.8944183
TEMP010383,51.0359876,-1.8758635
TEMP010384,51.0359814,-1.8701587
TEMP010385,51.0279222,-1.9058299
TEMP010386,51.5516977,-1.6509731
TEMP010387,51.1924173,-2.1516304
TEMP010388,51.4155143,-1.9841262
TEMP010389,51.605978,-1.8049955
TEMP010390,51.6229966,-1.7688422
TEMP010391,51.5996443,-1.7833745
TEMP010392,51.6153754,-1.7811326
TEMP010393,51.1461461,-1.7139107
TEMP010394,51.4143362,-2.2558981
TEMP010395,51.4084817,-2.2797755
TEMP010396,51.4136385,-2.2380358
TEMP010397,51.4088569,-2.2524316
TEMP010398,51.4349477,-2.2286859
TEMP010399,51.4032508,-2.2252662
TEMP010400,51.1547266,-2.0728647
TEMP010401,51.1637033,-2.0943309
TEMP010402,51.3477202,-2.2532851
TEMP010403,51.3469177,-2.2473376
TEMP010404,51.3567211,-2.2698812
TEMP010405,51.3669761,-2.2592412
TEMP010406,51.324468,-2.2324522
TEMP010407,51.1472129,-2.2830077
TEMP010408,51.1446858,-2.3080296
TEMP010409,51.2930364,-2.2107644
TEMP010410,51.27921,-2.2262956
TEMP010411,51.2948481,-2.2785704
TEMP010412,51.2754961,-2.237743
TEMP010413,51.2666321,-2.1253601
TEMP010414,51.4559741,-2.0301685
TEMP010415,51.4559632,-2.0589536
TEMP010416,51.575481,-2.1413612
TEMP010417,51.5602803,-1.9826343
TEMP010418,51.5431904,-1.9595686
TEMP010419,51.0547095,-1.7688054
TEMP010420,51.0403016,-1.7588928
TEMP010421,51.5008665,-1.8717253
TEMP010422,51.6015805,-2.119785
TEMP010423,51.3858351,-2.0545576
TEMP010424,51.3728272,-2.0463379
TEMP010425,51.3677256,-2.1766312
TEMP010426,51.3600074,-2.1684019
TEMP010427,51.1895757,-1.7609758
TEMP010428,51.35392,-1.6790354
TEMP010429,51.3521165,-1.6710622
TEMP010430,51.3754581,-1.6594408
TEMP010431,51.0782843,-1.8985802
TEMP010432,51.0800643,-1.8828729
TEMP010433,51.3470494,-1.5088863
TEMP010434,51.4379949,-2.0042791
TEMP010435,51.3948333,-2.0028286
TEMP010436,51.4400573,-2.0207689
TEMP010437,51.4272057,-1.9941924
TEMP010438,51.4245183,-2.0071356
TEMP010439,51.4074226,-2.0056948
TEMP010440,51.4379818,-2.0546142
TEMP010441,51.4119143,-2.031577
TEMP010442,51.4613725,-2.0114597
TEMP010443,51.4128189,-1.9625661
TEMP010444,51.3534138,-1.900847
TEMP010445,51.3768538,-1.9467648
TEMP010446,51.1906835,-1.9097913
TEMP010447,51.3561558,-1.9439354
TEMP010448,51.3687368,-1.9295548
TEMP010449,51.4935186,-2.228973
TEMP010450,51.6625946,-1.7888586
TEMP010451,51.0063762,-1.9742869
TEMP010452,51.0270121,-1.944912
TEMP010453,51.0254721,-1.9600151
TEMP010454,51.0270382,-1.9272204
TEMP010455,51.0279328,-1.9200893
TEMP010456,51.5989289,-2.0605836
TEMP010457,51.3029976,-1.8321118
TEMP010458,51.4316883,-1.9467199
TEMP010459,51.287828,-2.0286198
TEMP010460,51.2806368,-2.0142809
TEMP010461,51.1097197,-2.1270757
TEMP010462,51.0866756,-2.0663781
TEMP010463,51.428931,-1.5223929
TEMP010464,51.4580682,-2.1142336
TEMP010465,51.4756602,-2.1525708
TEMP010466,51.4806909,-2.1705107
TEMP010467,51.45789,-2.1253015
TEMP010468,51.4587569,-2.1083805
TEMP010469,51.4478238,-2.1193877
TEMP010470,51.466053,-2.1645967
TEMP010471,51.3183617,-1.8966132
TEMP010472,51.3147687,-1.9052452
TEMP010473,51.5186145,-1.7318766
TEMP010474,51.5196185,-1.761679
TEMP010475,51.5221842,-1.7203246
TEMP010476,51.1961194,-2.012819
TEMP010477,51.1812764,-1.6751784
TEMP010478,51.5036222,-2.0590163
TEMP010479,51.2843505,-1.5712141
TEMP010480,51.2932169,-1.5381452
TEMP010481,51.4152957,-1.7727445
TEMP010482,51.4918973,-1.8947961
TEMP010483,51.5053771,-1.8861206
TEMP010484,51.4910122,-1.9120824
TEMP010485,51.1565387,-2.0371191
TEMP010486,51.1585262,-2.0497509
TEMP010487,51.15923,-2.0600019
TEMP010488,51.4377015,-2.2617835
TEMP010489,51.4476082,-2.241474
TEMP010490,51.4530472,-2.2521195
TEMP010491,51.2810288,-1.6544033
TEMP010492,51.3008231,-1.6585581
TEMP010493,51.3041765,-1.6531846
TEMP010494,51.2915371,-1.6532541
TEMP010495,51.4433816,-1.9567784
TEMP010496,51.4463512,-1.9492714
TEMP010497,51.0702164,-1.9599795
TEMP010498,51.0359541,-1.8473397
TEMP010499,51.4333637,-2.1826431
TEMP010500,51.4423246,-2.1970629
TEMP010501,51.2192329,-2.2462218
TEMP010502,51.2111525,-2.2327744
TEMP010503,51.2279166,-2.2504434
TEMP010504,51.2021566,-2.2518494
TEMP010505,51.2851126,-2.0702049
TEMP010506,51.6402239,-1.8583179
TEMP010507,51.6303509,-1.878588
TEMP010508,51.6425831,-1.8527141
TEMP010509,51.6376242,-1.8374151
TEMP010510,51.6194685,-1.8179383
TEMP010511,51.6348926,-2.0649657
TEMP010512,51.6357797,-2.0837512
TEMP010513,51.6313087,-2.0360646
TEMP010514,51.5404956,-2.0302256
TEMP010515,51.5458948,-1.9985028
TEMP010516,51.5496376,-2.0297227
TEMP010517,51.1473892,-2.1972309
TEMP010518,51.1608844,-2.1929983
TEMP010519,51.1329584,-2.2214655
TEMP010520,51.1707928,-2.1916162
TEMP010521,51.1356377,-2.2069127
TEMP010522,51.3516729,-1.9913282
TEMP010523,51.2400559,-2.2016956
TEMP010524,51.0846102,-1.9885208
TEMP010525,51.4242921,-2.2634298
TEMP010526,51.0224989,-2.1239853
TEMP010527,50.9997259,-2.0998949
TEMP010528,51.0250397,-2.113803
TEMP010529,51.0192591,-2.1345265
TEMP010530,50.9687148,-2.109425
TEMP010531,50.9935094,-1.7420275
TEMP010532,50.9829522,-1.7281035
TEMP010533,50.9797999,-1.73774
TEMP010534,51.0015979,-1.7419919
TEMP010535,50.9726032,-1.6566971
TEMP010536,51.0150574,-1.7290871
TEMP010537,51.5062928,-2.0950403
TEMP010538,51.5229151,-2.0944336
TEMP010539,51.4979461,-1.742084
TEMP010540,51.1437996,-1.8055224
TEMP010541,51.1069576,-1.8228223
TEMP010542,51.0315144,-1.9001184
TEMP010543,51.1217881,-1.8184787
TEMP010544,51.1617825,-1.8054513
TEMP010545,51.2025441,-1.7754549
TEMP010546,51.5880264,-2.1731551
TEMP010547,51.3423095,-1.7041924
TEMP010548,51.0171686,-2.0141987
TEMP010549,51.2787915,-2.107455
TEMP010550,51.278796,-2.0974052
TEMP010551,51.2824066,-2.0831051
TEMP010552,51.6482145,-1.8379724
TEMP010553,51.6419629,-1.8178566
TEMP010554,51.2638291,-1.7978563
TEMP010555,51.2669999,-1.8121758
TEMP010556,51.2516801,-1.792178
TEMP010557,51.2732762,-1.799282
TEMP010558,51.2851223,-2.0515642
TEMP010559,51.340866,-1.9367758
TEMP010560,51.2865892,-1.7160214
TEMP010561,51.02526,-1.9757025
TEMP010562,51.2255856,-1.7822707
TEMP010563,51.2210733,-1.7737002
TEMP010564,51.2183955,-1.7822973
TEMP010565,51.2345826,-1.7872667
TEMP010566,51.2075989,-1.7809235
TEMP010567,51.213877,-1.7723036
TEMP010568,51.0700666,-1.8029868
TEMP010569,51.1457573,-1.9999421
TEMP010570,51.2440333,-1.7900635
TEMP010571,51.0962627,-2.0956453
TEMP010572,51.0800708,-2.1012985
TEMP010573,51.0585333,-1.9956619
TEMP010574,51.5727746,-2.1485674
TEMP010575,51.4102326,-1.5700362
TEMP010576,51.4071487,-1.5633705
TEMP010577,51.4182199,-1.6102871
TEMP010578,51.0809255,-1.8557568
TEMP010579,51.4171235,-1.7885538
TEMP010580,51.5890437,-2.0490229
TEMP010581,51.3421021,-1.630974
TEMP010582,51.3403567,-1.6482156
TEMP010583,51.0383707,-1.6990035
TEMP010584,51.0509005,-1.6789445
TEMP010585,51.5187596,-2.2031634
TEMP010586,51.3651306,-1.5287963
TEMP010587,51.615122,-2.0418292
TEMP010588,51.6152463,-2.0109922
TEMP010589,51.6337203,-1.7384219
TEMP010590,51.4711907,-2.1309601
TEMP010591,51.0583681,-1.7944647
TEMP010592,51.0632457,-1.8093063
TEMP010593,51.063864,-1.8199268
TEMP010594,51.1816769,-2.1086134
TEMP010595,51.1846281,-2.0994871
TEMP010596,51.169082,-2.1200964
TEMP010597,51.2813909,-2.1849022
TEMP010598,51.4694497,-1.9394777
TEMP010599,51.6300541,-1.7110048
TEMP010600,51.6300379,-1.7023241
TEMP010601,51.6283037,-1.7269033
TEMP010602,51.6111486,-1.6995593
TEMP010603,51.4766556,-1.9725862
TEMP010604,51.4757382,-1.9293903
TEMP010605,51.4802322,-1.9265033
TEMP010606,51.4784515,-1.9639453
TEMP010607,51.4604733,-1.9884292
TEMP010608,51.5072261,-1.9682454
TEMP010609,51.48998,-1.9875822
