geo_unit,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
E00010406,2,0,4,3,5,1,0,2,1,1,2,5,3,2,1,1,0,1,2,2,2,4,2,2,2,2,5,3,2,1,3,7,4,2,3,3,6,3,2,2,2,6,3,1,2,2,4,2,1,1,2,4,2,1,1,3,7,3,2,2,2,4,2,0,1,1,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010407,1,0,4,1,2,0,0,0,0,0,1,4,2,1,1,0,1,2,0,0,1,4,2,2,2,1,4,1,1,1,3,6,3,2,2,2,5,2,1,1,0,3,1,0,0,1,4,1,1,1,1,2,1,0,1,2,5,2,1,1,1,4,1,0,1,2,1,2,0,1,1,3,2,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010409,2,1,4,3,4,1,0,3,1,1,2,6,3,2,1,5,2,2,4,3,3,6,4,4,3,4,9,6,5,4,3,8,4,3,3,4,8,4,3,3,2,4,2,1,1,2,5,3,2,1,4,7,4,2,2,4,7,4,2,2,1,3,1,0,1,2,1,4,0,1,1,3,2,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010410,1,0,2,0,1,1,0,3,1,1,0,2,0,0,0,0,1,2,2,1,2,4,2,2,2,1,4,1,1,1,2,5,2,1,2,3,6,3,2,2,1,4,1,0,1,1,4,1,1,1,1,4,1,1,1,2,4,2,1,1,2,5,2,1,1,2,1,4,0,1,1,3,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010412,1,0,4,2,2,1,0,2,1,1,3,7,3,3,2,1,5,7,1,1,2,4,2,2,2,3,6,4,3,2,5,10,6,4,4,3,6,3,1,2,3,7,4,2,3,3,6,3,2,2,3,7,4,2,2,2,4,2,1,1,1,2,1,0,0,1,1,2,0,1,0,2,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010413,0,0,2,0,1,1,0,3,0,1,0,1,0,0,0,3,0,1,4,2,0,2,1,1,0,1,3,1,1,1,1,4,2,1,1,1,4,2,1,1,1,3,1,0,1,1,4,1,1,1,2,4,2,1,1,2,4,2,1,1,1,3,1,0,0,1,1,4,0,1,1,3,1,0,0,1,3,1,0,0,0,2,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010414,2,0,4,1,1,0,0,2,1,1,3,6,3,3,2,0,6,8,1,0,1,3,2,1,1,4,9,6,4,4,2,5,3,1,2,1,4,2,1,1,3,7,4,2,2,1,4,2,1,1,1,3,1,0,1,3,6,3,2,2,1,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010457,2,0,4,1,2,0,0,1,1,1,0,3,1,0,0,2,1,1,2,1,1,3,1,1,0,2,6,4,3,2,2,6,3,1,2,3,7,3,2,2,1,4,2,0,1,1,3,1,1,1,1,4,2,1,1,0,2,0,0,0,1,3,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010459,2,2,5,0,1,1,0,3,5,6,1,3,1,1,1,5,4,5,2,2,4,9,6,5,5,3,8,4,4,3,3,7,3,2,2,3,7,3,2,2,2,5,2,1,2,4,8,4,3,2,5,8,5,3,3,2,5,2,1,2,2,6,2,1,2,0,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010460,1,0,2,2,2,1,0,4,2,3,4,7,4,3,2,3,0,1,3,2,1,4,2,2,1,4,9,6,5,4,2,5,3,1,2,4,9,5,3,3,3,7,4,2,3,3,7,3,3,2,4,7,4,2,3,2,4,2,1,1,1,4,2,0,1,5,1,4,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010461,2,1,4,3,4,2,0,4,0,1,1,3,1,1,0,0,3,5,1,0,1,3,1,1,1,1,4,2,2,1,3,8,4,2,3,5,10,5,4,4,3,6,3,1,2,2,5,3,2,1,5,9,5,3,4,2,4,2,0,1,1,3,1,0,0,0,1,4,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010462,2,2,5,2,2,2,0,4,1,2,3,6,3,2,2,0,2,3,3,2,2,6,3,3,3,3,6,4,3,2,4,9,5,3,3,6,10,6,4,5,3,6,3,1,2,1,4,2,1,1,2,6,3,1,2,3,6,3,1,2,1,4,1,0,1,2,1,2,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010463,2,1,4,2,2,2,0,4,1,1,2,5,3,2,1,4,3,3,5,4,2,6,4,3,3,3,7,4,4,3,1,5,2,1,1,3,7,4,2,3,4,8,4,2,3,2,5,2,1,1,2,5,2,1,2,3,5,3,1,2,1,4,1,0,1,1,0,2,0,0,1,3,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010474,2,0,4,2,3,2,1,5,3,4,1,3,1,1,1,0,0,0,1,0,1,4,2,2,2,1,5,2,2,1,1,3,1,0,0,3,7,4,2,2,2,6,2,1,2,2,5,2,2,1,3,6,3,2,2,2,5,3,1,2,2,4,2,1,1,2,1,4,1,1,2,5,2,1,1,1,3,1,0,0,1,3,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010479,2,1,4,3,4,1,0,2,1,2,1,4,2,1,1,2,2,2,3,2,2,5,3,2,2,1,4,2,2,1,3,6,3,2,2,3,6,3,1,2,1,4,2,1,1,3,7,3,2,2,3,7,4,2,2,2,4,2,1,1,1,4,1,0,1,1,1,4,0,1,2,5,2,1,2,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010480,1,0,4,1,1,0,0,2,1,1,2,4,2,2,1,0,1,2,4,2,1,3,2,1,1,3,7,4,4,3,3,7,4,2,3,4,8,5,3,3,4,7,4,2,3,2,6,3,2,1,2,5,3,1,2,1,4,2,0,1,1,4,2,0,1,0,1,4,0,1,0,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010481,1,0,3,1,1,0,0,2,1,1,1,4,2,1,1,1,2,2,0,0,1,4,2,2,2,2,5,3,2,1,3,7,3,2,3,3,7,3,2,2,2,4,2,1,1,2,5,2,2,1,2,4,2,1,1,2,4,2,1,1,1,4,1,0,1,2,0,2,0,1,1,4,2,1,1,0,2,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010482,2,1,5,2,3,1,0,4,1,1,1,3,1,1,0,1,0,1,0,0,1,4,2,2,2,1,5,2,2,1,2,5,3,1,2,6,11,7,5,5,5,9,5,3,4,3,7,3,3,2,1,4,1,1,1,1,4,2,0,1,1,4,2,0,1,1,1,3,0,1,1,2,1,0,0,0,3,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010484,2,0,4,2,2,2,1,4,3,3,1,3,1,1,0,1,1,1,1,1,2,5,3,3,2,3,7,4,3,2,4,9,5,3,4,4,7,4,2,3,3,6,3,2,2,2,6,3,2,1,3,6,3,2,2,1,3,2,0,1,2,4,2,1,1,0,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010486,3,2,7,1,1,1,0,4,2,3,2,5,3,2,1,3,3,5,2,2,2,6,4,3,3,4,9,6,5,4,5,10,6,4,5,6,11,6,4,5,4,9,4,3,3,2,5,2,2,1,2,4,2,1,1,2,4,2,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010487,1,0,2,1,2,2,1,5,1,2,1,3,1,1,1,0,0,1,1,1,2,6,4,3,3,2,6,3,2,2,2,5,3,1,2,2,5,3,1,2,2,6,2,1,2,3,6,3,2,2,2,5,2,1,2,2,4,2,1,1,1,2,1,0,0,0,1,2,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010488,1,0,3,1,2,0,0,2,2,2,1,3,1,1,0,2,3,5,0,0,1,4,2,1,1,2,6,4,3,2,3,8,4,3,3,1,4,2,0,1,3,7,4,2,3,2,5,3,2,1,2,4,2,1,2,2,5,2,1,2,1,3,1,0,1,0,0,2,0,0,1,4,2,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010489,2,2,5,1,1,2,1,4,0,1,2,5,2,2,1,1,0,0,1,0,2,5,2,2,2,3,7,4,3,2,4,8,5,3,3,5,9,5,3,4,3,7,3,2,2,2,5,2,2,1,1,4,1,1,1,1,2,1,0,0,2,4,2,1,1,1,0,0,0,0,1,2,1,0,0,0,2,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010490,3,2,6,2,2,1,0,2,1,2,0,2,1,0,0,0,0,0,1,1,0,1,1,0,0,1,5,2,2,1,4,9,5,3,4,5,10,5,4,4,2,5,2,1,1,2,5,3,2,1,1,3,1,0,1,1,3,1,0,0,0,2,0,0,0,2,1,2,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00010491,2,1,4,2,2,4,2,6,5,6,5,9,5,4,4,6,5,7,8,6,4,8,5,5,4,3,7,4,3,2,3,8,4,3,3,4,8,5,3,3,4,7,4,2,3,4,8,4,3,2,2,5,3,1,2,3,6,3,1,2,1,3,1,0,1,1,1,4,1,1,0,2,0,0,0,0,2,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00010493,1,0,3,1,1,0,0,2,0,1,3,6,3,2,2,0,2,3,0,0,1,3,1,1,0,2,6,4,3,2,1,5,2,1,1,4,8,5,3,3,1,3,1,0,1,1,3,1,1,1,1,4,2,1,1,2,5,3,1,2,1,3,1,0,0,3,1,4,0,1,0,2,0,0,0,1,3,1,0,0,1,3,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00011977,1,3,0,3,3,4,2,7,4,4,4,9,5,3,4,2,4,5,0,1,2,5,3,1,2,2,5,2,2,1,3,6,4,2,2,3,8,4,3,3,2,5,2,1,1,4,8,4,3,3,2,6,3,2,2,4,8,4,2,3,2,4,2,0,1,0,2,4,1,1,0,2,0,0,0,1,4,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00011978,4,7,2,3,4,4,3,7,4,6,3,7,4,2,3,4,4,4,6,9,5,9,5,3,4,5,9,6,4,4,2,6,3,2,2,4,8,4,3,3,3,6,3,2,2,3,6,4,2,2,2,5,3,2,1,5,8,5,3,3,2,4,2,1,1,1,1,3,0,1,1,3,1,1,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00011979,1,3,0,3,5,3,1,6,6,8,2,6,3,2,2,2,3,3,1,1,2,5,2,1,2,1,4,2,2,1,1,3,1,1,0,3,7,3,2,3,3,6,3,2,1,4,7,4,3,3,3,6,3,2,2,1,3,1,0,1,2,4,2,1,1,1,1,3,0,1,0,3,1,0,0,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00011980,4,8,3,2,3,2,1,5,2,2,3,6,3,2,2,3,3,4,4,6,5,9,5,3,4,2,6,3,3,2,3,6,4,2,2,4,8,4,3,3,5,9,6,4,3,5,9,6,4,3,2,5,2,2,1,3,6,3,1,2,3,7,3,2,2,2,0,2,0,1,1,4,1,1,1,0,2,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012005,1,4,1,2,3,5,3,9,6,8,3,7,4,2,2,5,4,4,3,5,2,5,2,1,2,2,4,2,2,1,2,5,3,2,1,3,8,4,3,3,3,7,3,2,2,3,7,4,3,3,3,6,3,3,2,2,5,2,1,2,1,4,2,0,1,2,2,5,1,1,1,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012007,0,2,0,4,6,1,0,3,1,2,1,4,2,1,1,1,1,2,1,2,2,5,3,1,2,2,4,2,2,1,2,6,3,2,1,2,5,2,1,2,1,3,1,1,0,1,3,2,1,0,1,3,1,0,0,2,5,3,1,2,1,4,1,0,1,3,1,4,0,1,1,3,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012008,3,6,1,4,5,4,2,7,7,8,2,6,3,1,2,2,2,2,3,4,1,4,2,1,1,2,6,3,3,2,1,4,2,2,1,5,10,6,4,5,4,7,4,3,2,3,6,3,2,1,3,7,4,3,2,1,4,2,1,1,3,6,2,1,2,3,1,4,1,1,0,3,1,0,0,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012009,1,3,0,4,5,2,1,5,3,4,1,4,2,1,1,4,2,2,3,4,3,6,3,1,2,2,6,3,3,2,1,4,2,1,1,3,7,4,2,3,3,7,4,2,2,1,4,2,1,1,2,5,2,2,1,1,3,1,0,1,3,6,2,1,2,0,1,2,0,1,1,4,1,1,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012010,1,4,0,2,3,3,1,6,0,1,3,6,3,2,2,4,4,4,2,4,4,8,5,3,3,3,6,3,3,2,1,4,2,2,1,2,5,2,1,2,3,6,3,2,2,3,6,3,2,2,3,7,3,3,2,2,6,3,1,2,2,4,2,1,1,0,2,4,1,1,0,3,1,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012174,1,3,0,3,3,4,3,8,2,3,3,7,4,3,3,1,0,1,2,3,2,4,2,1,1,1,4,2,2,1,2,6,3,2,1,1,4,2,1,1,2,6,3,2,1,2,4,2,2,1,3,6,3,3,2,1,4,2,1,1,0,2,0,0,0,0,0,2,0,1,1,3,1,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012175,2,5,1,3,3,0,0,2,3,3,1,3,1,0,0,2,1,1,0,1,1,4,2,1,1,3,7,3,3,2,3,6,3,2,2,3,7,3,2,3,3,7,3,2,2,2,5,2,2,1,2,5,2,2,1,2,5,2,1,1,2,5,2,1,2,3,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012177,4,7,3,4,5,3,1,6,2,2,2,4,2,1,1,0,1,2,2,2,4,8,5,3,3,4,8,5,3,3,5,9,6,4,4,4,8,5,3,3,4,8,4,3,3,5,9,5,4,3,4,8,4,3,3,2,6,3,1,2,0,2,1,0,0,5,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012179,1,3,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,1,1,4,9,5,3,4,5,10,6,5,5,4,8,5,4,3,5,9,5,4,4,6,10,6,4,3,2,6,3,2,1,2,5,2,1,1,2,5,2,1,1,0,1,0,0,0,2,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012181,1,4,0,2,2,3,2,6,4,6,2,5,3,1,2,0,1,2,0,1,3,6,3,1,2,2,6,3,3,2,2,5,3,2,1,3,7,4,3,3,3,7,3,2,2,3,6,3,2,2,2,6,3,2,1,3,6,3,1,2,4,7,4,2,2,0,1,4,1,1,0,3,1,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012183,3,6,2,3,4,5,3,9,3,3,1,4,2,1,1,4,2,3,1,2,2,5,2,1,2,2,6,3,3,2,3,7,4,3,2,3,8,4,3,3,3,7,4,3,2,2,4,2,2,1,3,6,3,3,2,2,5,2,1,2,3,6,3,2,2,0,2,5,1,2,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012184,1,4,1,3,4,1,0,3,2,3,2,4,2,1,2,1,1,2,0,1,2,4,2,1,1,2,4,2,2,1,1,4,2,2,1,3,6,3,2,3,3,6,3,2,2,2,5,3,2,1,1,4,1,1,1,2,6,3,1,2,3,6,3,2,2,0,3,6,2,2,2,4,2,1,1,1,3,1,0,1,0,3,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012185,0,2,0,1,1,2,1,5,1,1,2,6,3,1,2,1,4,6,2,2,1,3,2,0,1,2,4,2,2,1,1,4,1,1,1,2,4,2,1,2,1,4,2,1,0,1,4,2,1,1,2,6,3,2,2,4,8,4,3,3,2,4,2,0,1,0,1,3,0,1,2,4,2,1,1,1,2,1,0,0,0,3,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012188,2,4,1,4,6,1,0,4,2,3,3,6,4,2,2,4,3,3,3,4,3,6,3,2,2,2,5,3,2,2,5,9,6,4,4,4,8,4,3,3,3,7,4,3,2,3,7,4,3,2,6,11,7,5,5,4,8,4,3,3,3,6,3,2,2,4,2,5,1,1,1,3,1,1,1,1,4,1,0,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012190,4,7,3,2,3,2,1,6,2,3,1,3,1,1,1,4,2,2,1,1,1,4,2,1,1,2,5,3,2,1,3,7,4,2,2,4,8,5,3,3,4,7,4,3,2,2,4,2,1,1,3,6,3,2,2,2,4,2,1,1,2,5,2,1,1,2,1,4,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012191,2,5,1,3,3,3,2,6,2,3,2,6,3,1,2,2,0,0,1,2,3,7,3,2,2,4,8,5,4,4,3,7,4,3,3,4,9,5,3,4,5,10,6,4,3,2,6,3,2,1,3,7,3,3,2,2,6,3,1,2,2,4,2,0,1,0,1,4,0,1,1,3,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012194,3,6,1,2,3,2,1,5,4,4,2,4,2,1,1,0,3,3,2,4,3,6,3,2,2,2,6,3,3,2,4,9,5,4,3,3,7,4,2,3,5,9,6,4,3,2,4,2,1,1,2,5,2,1,1,2,6,3,1,2,1,4,2,0,1,1,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012198,2,6,1,1,2,1,0,4,2,3,2,4,2,1,1,2,3,3,3,5,3,6,3,1,2,3,6,3,3,2,3,6,4,2,2,3,6,3,2,3,1,4,2,1,0,2,5,3,2,1,2,5,2,2,1,2,4,2,1,1,2,4,2,0,1,1,1,2,0,1,1,3,1,0,1,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012202,3,7,2,2,2,1,0,3,2,3,1,3,1,0,0,0,1,1,1,2,2,4,2,1,1,2,5,3,2,1,3,7,4,2,2,3,7,4,3,3,4,8,4,3,2,3,6,3,2,2,4,9,5,3,3,2,5,3,1,2,2,4,2,1,1,2,1,2,0,1,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012203,2,5,1,3,3,1,0,4,0,1,1,4,2,1,1,3,2,3,2,3,3,6,3,1,2,2,5,3,2,2,5,10,7,5,4,3,7,4,3,3,2,4,2,1,1,2,5,3,2,1,2,5,2,2,1,2,4,2,1,1,1,4,2,0,1,3,3,6,1,2,1,4,2,1,1,1,4,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012204,1,4,0,4,5,3,2,7,3,3,3,6,4,2,2,1,2,3,1,1,1,4,2,1,1,0,2,1,1,0,0,3,1,0,0,2,6,3,1,2,2,5,2,1,1,1,3,2,1,0,3,7,4,3,2,1,3,1,0,1,1,3,1,0,0,2,1,2,0,1,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012205,4,7,2,0,1,2,0,4,2,3,2,4,2,1,2,1,2,3,2,2,1,4,2,1,1,1,4,2,2,1,1,3,1,0,0,2,5,3,1,2,4,8,4,3,2,1,4,2,1,1,2,5,2,2,1,3,6,3,2,2,1,4,2,0,1,1,0,2,0,1,0,3,1,0,0,0,1,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012206,2,6,1,3,4,2,0,4,3,4,3,6,4,2,2,3,0,1,1,1,2,4,2,1,1,2,5,2,2,1,3,8,4,3,3,5,10,6,4,5,2,6,3,2,1,3,6,3,2,1,2,5,3,2,1,1,4,2,1,1,4,7,4,2,2,3,2,4,1,1,0,3,1,0,0,1,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012207,1,4,0,3,5,3,2,6,4,5,4,8,4,3,3,3,4,4,6,7,3,6,3,1,2,2,5,3,2,1,2,5,2,2,1,1,4,2,1,2,3,7,4,3,2,1,4,2,1,1,4,8,5,3,3,2,4,2,1,1,0,2,1,0,0,2,1,3,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012208,1,4,1,2,3,2,1,5,4,6,3,6,3,2,2,3,3,3,2,2,2,4,2,1,1,1,2,1,1,0,1,3,1,1,1,1,4,1,1,1,1,3,1,0,0,1,4,2,1,0,2,5,3,2,1,1,3,1,0,1,0,2,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012456,1,3,0,2,2,3,2,6,4,4,3,7,4,2,3,6,5,7,2,3,4,8,4,2,3,3,8,4,3,3,4,8,5,3,3,4,9,5,3,4,3,7,3,2,2,3,6,4,2,2,1,4,2,1,1,4,7,4,2,2,1,4,2,0,1,1,2,4,1,1,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012457,2,6,1,3,3,2,0,4,2,3,4,8,4,3,3,6,8,9,4,5,4,8,4,2,3,3,7,4,3,2,2,5,3,2,1,3,6,3,2,2,3,7,4,3,2,3,6,3,2,2,3,6,3,2,2,2,6,3,1,2,2,6,2,1,2,1,2,6,1,2,0,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012461,6,10,4,5,7,3,2,6,7,8,2,5,3,1,2,3,1,2,1,2,1,3,1,0,0,2,6,3,3,2,2,6,3,2,1,2,6,3,1,2,3,7,4,2,2,3,6,4,2,2,1,4,2,1,1,1,2,1,0,0,1,4,2,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012466,3,6,2,4,5,4,2,7,2,2,3,6,4,2,2,3,4,5,5,6,5,9,5,4,4,2,6,3,3,2,2,6,3,2,1,6,11,7,6,6,4,8,4,3,2,2,5,3,2,1,2,5,2,1,1,2,6,3,1,2,1,4,1,0,1,1,2,5,1,1,1,3,1,0,0,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012470,1,4,1,2,3,2,0,4,4,5,3,6,4,2,2,3,4,4,1,1,3,7,4,2,3,3,8,4,3,3,2,6,3,2,1,2,6,3,2,2,3,6,3,2,2,4,8,5,3,3,3,6,3,2,2,2,6,3,1,2,2,5,2,1,2,5,1,3,0,1,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00012471,3,6,2,2,3,1,0,4,2,2,2,4,2,1,1,2,0,0,0,1,2,5,3,1,2,4,8,4,3,3,5,9,6,4,4,3,6,3,2,3,3,6,3,2,2,1,4,2,1,1,1,4,1,1,1,2,5,2,1,2,3,6,3,2,2,2,0,0,0,0,1,4,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012472,3,6,1,1,2,2,1,6,3,3,2,6,3,2,2,3,2,3,1,1,4,8,5,3,3,1,4,1,1,1,2,4,2,2,1,3,7,3,2,3,3,7,4,2,2,3,6,3,2,2,1,4,2,1,1,1,4,2,0,1,2,5,2,1,2,2,0,1,0,0,1,3,1,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012474,3,6,2,2,2,3,2,7,2,2,2,4,2,1,1,2,4,5,2,3,3,7,4,2,2,3,7,3,3,2,4,8,4,3,3,1,4,2,1,1,3,6,3,2,1,3,7,4,2,2,3,7,4,3,2,1,3,1,0,1,2,4,2,1,1,0,2,5,1,1,1,3,1,0,1,1,3,1,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012475,4,9,3,5,6,5,3,9,5,6,4,9,5,3,4,7,4,5,3,4,2,5,3,1,2,3,7,4,3,2,5,10,7,5,4,4,8,4,3,3,6,10,6,4,3,6,11,8,5,5,4,9,5,4,4,2,5,2,1,2,2,4,2,1,1,2,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012476,1,4,1,1,2,1,0,2,4,4,3,6,3,2,2,2,3,3,2,2,2,4,2,1,1,1,4,1,1,1,2,6,3,2,2,3,7,4,2,3,3,7,3,2,2,2,6,3,2,1,2,5,3,2,1,3,6,3,1,2,2,5,2,1,1,0,1,3,0,1,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00012477,3,6,2,3,5,5,3,8,5,7,4,8,5,3,3,6,4,4,1,2,4,8,4,2,3,2,5,3,2,1,2,6,3,2,2,4,9,5,3,4,4,8,4,3,3,3,6,3,2,1,3,7,4,3,2,1,4,2,1,1,3,6,2,1,2,0,1,3,0,1,0,3,1,0,0,1,3,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
